PageName,ElementCount,PopupOpened,WindowCount,HasIframes,IframeCount,ProcessingTime_ms,PageURL,PageTitle,ErrorOccurred,ErrorMessage,Timestamp,InputCount,SelectCount,TextareaCount,TotalInputElements,VisibleInputs,HiddenInputs
Authorise - Commodity Sale,0,Yes,2,No,0,32352,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:43:06,0,0,0,0,0,0
Reverse - Commodity Sale,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:43:46,0,0,0,0,0,0
Input - Disbursement,0,Yes,2,No,0,32275,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:44:25,0,0,0,0,0,0
Input - Disbursement,0,Yes,2,No,0,32360,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:45:05,0,0,0,0,0,0
Authorise - Disbursement,0,Yes,2,No,0,32306,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:45:45,0,0,0,0,0,0
Input - Asset Review,0,Yes,2,No,0,32341,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:46:24,0,0,0,0,0,0
Input - Asset Review,0,Yes,2,No,0,32345,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:47:04,0,0,0,0,0,0
Authorise/Delete/View - Asset Review,0,Yes,2,No,0,32384,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:47:44,0,0,0,0,0,0
Input - Down Payment,0,Yes,2,No,0,32234,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:48:24,0,0,0,0,0,0
Input - Down Payment,0,Yes,2,No,0,32229,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:49:03,0,0,0,0,0,0
Input - Ijara down payment settlement,0,Yes,2,No,0,32215,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:49:43,0,0,0,0,0,0
Authorise / Delete Down Payment,0,Yes,2,No,0,32335,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:50:22,0,0,0,0,0,0
Reverse - Down Payment,0,Yes,2,No,0,32263,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:51:02,0,0,0,0,0,0
Adhoc Payment to Vendor,0,Yes,2,No,0,32242,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:51:42,0,0,0,0,0,0
Adhoc Payment to Vendor,0,Yes,2,No,0,32254,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:52:21,0,0,0,0,0,0
Adhoc Payment to Vendor,0,Yes,2,No,0,32192,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:53:01,0,0,0,0,0,0
Scheduled Payment to Vendor,0,Yes,2,No,0,32220,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:53:41,0,0,0,0,0,0
Cost Payment - Adhoc,0,Yes,2,No,0,32193,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:54:20,0,0,0,0,0,0
Cost Payment - Schedule,0,Yes,2,No,0,32200,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:55:00,0,0,0,0,0,0
Retention Payment,0,Yes,2,No,0,32289,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:55:40,0,0,0,0,0,0
Review Payment,0,Yes,2,No,0,32344,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:56:19,0,0,0,0,0,0
Broker Payment,0,Yes,2,No,0,32221,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:56:59,0,0,0,0,0,0
Rebate Payment - Adhoc,0,Yes,2,No,0,32329,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:57:39,0,0,0,0,0,0
Authorise - Payment Transactions,0,Yes,2,No,0,32325,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:58:18,0,0,0,0,0,0
Reverse - Payment Transactions,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:58:58,0,0,0,0,0,0
Vendor Payment,0,Yes,2,No,0,32343,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 01:59:38,0,0,0,0,0,0
Vendor Payment,0,Yes,2,No,0,32207,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:00:18,0,0,0,0,0,0
Vendor Payment External,0,Yes,2,No,0,32264,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:00:57,0,0,0,0,0,0
Cost Payment,0,Yes,2,No,0,32256,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:01:37,0,0,0,0,0,0
Cost Payment External,0,Yes,2,No,0,32195,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:02:17,0,0,0,0,0,0
Broker Payment Activities,0,Yes,2,No,0,32356,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:02:56,0,0,0,0,0,0
Authorise/View/Delete Transfers,0,Yes,2,No,0,32355,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:03:36,0,0,0,0,0,0
Reverse Transfers,0,Yes,2,No,0,32191,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:04:16,0,0,0,0,0,0
Vendor Payment by Cash,0,Yes,2,No,0,32295,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:04:55,0,0,0,0,0,0
Vendor Payment by Cash,0,Yes,2,No,0,32324,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:05:35,0,0,0,0,0,0
Cost Payment by Cash,0,Yes,2,No,0,32274,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:06:15,0,0,0,0,0,0
Authorise/View/Delete Transfers,0,Yes,2,No,0,32256,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:06:54,0,0,0,0,0,0
Input - Profit declaration,0,Yes,2,No,0,32270,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:07:34,0,0,0,0,0,0
Input - Profit declaration,0,Yes,2,No,0,32346,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:08:14,0,0,0,0,0,0
Amend - Profit declaration,0,Yes,2,No,0,32334,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:08:53,0,0,0,0,0,0
Authorise/ Modify/ Delete Profit declaration,0,Yes,2,No,0,32236,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:09:33,0,0,0,0,0,0
AA - Product Catalog,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:10:13,0,0,0,0,0,0
AA - Product Catalog,0,Yes,2,No,0,32160,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:10:52,0,0,0,0,0,0
Find Account,0,Yes,2,No,0,32272,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:11:32,0,0,0,0,0,0
Create New Till,0,Yes,2,No,0,32183,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:12:11,0,0,0,0,0,0
Create New Till,0,Yes,2,No,0,32274,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:12:51,0,0,0,0,0,0
Create New Till,0,Yes,2,No,0,32233,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:13:31,0,0,0,0,0,0
Create New Till,0,Yes,2,No,0,32213,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:14:11,0,0,0,0,0,0
Create New Till,0,Yes,2,No,0,32229,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:14:50,0,0,0,0,0,0
Change Till User,0,Yes,2,No,0,32395,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:15:30,0,0,0,0,0,0
Reopen Teller,0,Yes,2,No,0,32188,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:16:10,0,0,0,0,0,0
Authorise/Delete Till Closure,0,Yes,2,No,0,32193,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:16:49,0,0,0,0,0,0
Authorise/Delete Till Transfer,0,Yes,2,No,0,32296,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:17:29,0,0,0,0,0,0
Authorise/Delete Till Transfer,0,Yes,2,No,0,32298,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:18:09,0,0,0,0,0,0
Create/Amend Internal Account,0,Yes,2,No,0,32203,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:18:48,0,0,0,0,0,0
Create/Amend Internal Account,0,Yes,2,No,0,32268,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:19:28,0,0,0,0,0,0
Create/Amend Internal Account,0,Yes,2,No,0,32218,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:20:08,0,0,0,0,0,0
Authorise/Delete Internal Accounts,0,Yes,2,No,0,32318,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:20:47,0,0,0,0,0,0
Authorise/Delete TC Stock Transactions,0,Yes,2,No,0,32272,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:21:27,0,0,0,0,0,0
Authorise/Delete Nostro Funding,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:22:07,0,0,0,0,0,0
Cash Position by Till,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:22:48,0,0,0,0,0,0
Till Cash Entries Today,0,Yes,2,No,0,32299,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:22:52,0,0,0,0,0,0
Till TC Issue Entries Today,0,Yes,2,No,0,32182,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:23:32,0,0,0,0,0,0
Till TC Buy Entries Today,0,Yes,2,No,0,32231,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:24:12,0,0,0,0,0,0
Cash deposit Local,0,Yes,2,No,0,32215,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:24:51,0,0,0,0,0,0
Cash deposit Local,0,Yes,2,No,0,32283,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:25:31,0,0,0,0,0,0
Cash deposit Local,0,Yes,2,No,0,32343,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:26:11,0,0,0,0,0,0
Cash withdrawal Local,0,Yes,2,No,0,32260,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:26:50,0,0,0,0,0,0
Cash withdrawal Local (Without Cheque),0,Yes,2,No,0,32227,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:27:30,0,0,0,0,0,0
Cash Deposit Local - Foreign,0,Yes,2,No,0,32204,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:28:10,0,0,0,0,0,0
Cash withdrawal Local- Foreign,0,Yes,2,No,0,32210,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:28:49,0,0,0,0,0,0
Change Denomination,0,Yes,2,No,0,32327,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:29:29,0,0,0,0,0,0
Cash deposit Foreign,0,Yes,2,No,0,32176,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:30:09,0,0,0,0,0,0
Cash withdrawal Foreign,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:30:48,0,0,0,0,0,0
Authorise/Delete Teller Cash Transactions,0,Yes,2,No,0,32149,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:31:28,0,0,0,0,0,0
Sell Fgn Ccy against Local Ccy,0,Yes,2,No,0,32275,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:32:08,0,0,0,0,0,0
Sell Fgn Ccy against Local Ccy,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:32:48,0,0,0,0,0,0
Buy Fgn Ccy against Local Ccy,0,Yes,2,No,0,32277,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:33:27,0,0,0,0,0,0
Foreign Currency Exchange,0,Yes,2,No,0,32295,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:34:07,0,0,0,0,0,0
Authorise/Delete Currency Exchange,0,Yes,2,No,0,32271,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:34:47,0,0,0,0,0,0
Receipt of TC Stock,0,Yes,2,No,0,32303,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:35:27,0,0,0,0,0,0
Receipt of TC Stock,0,Yes,2,No,0,32233,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:36:06,0,0,0,0,0,0
Receipt of Local currency TC Stock,0,Yes,2,No,0,32386,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:36:46,0,0,0,0,0,0
Transfer of Stock - Other Branches,0,Yes,2,No,0,32255,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:37:26,0,0,0,0,0,0
Transfer Local currency Stock -Other Branches,0,Yes,2,No,0,32352,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:38:05,0,0,0,0,0,0
TC Tfr from Vault to Till - Same Branch,0,Yes,2,No,0,32351,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:38:45,0,0,0,0,0,0
Nostro Funding for TC Issues,0,Yes,2,No,0,32258,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:39:25,0,0,0,0,0,0
Sell TC's against Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:40:00,0,0,0,0,0,0
Sell TC's against Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:40:00,0,0,0,0,0,0
Sell TC's against Account,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:40:00,0,0,0,0,0,0
Buy TC's against Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:40:00,0,0,0,0,0,0
Buy TC's against Account,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:40:00,0,0,0,0,0,0
Sell Local Currency TCs against Cash,0,Yes,2,No,0,32260,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:40:05,0,0,0,0,0,0
Sell Local Currency TCs against Account,0,Yes,2,No,0,32315,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:40:44,0,0,0,0,0,0
Buy Local Currency TCs against Cash,0,Yes,2,No,0,32258,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:41:24,0,0,0,0,0,0
Buy Local Currency TCs Against Account,0,Yes,2,No,0,32284,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:42:04,0,0,0,0,0,0
Authorise/Delete TC Transactions,0,Yes,2,No,0,32280,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:42:43,0,0,0,0,0,0
Issue LCY Drafts against Cash,0,Yes,2,No,0,32259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:43:23,0,0,0,0,0,0
Issue LCY Drafts against Cash,0,Yes,2,No,0,32313,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:44:03,0,0,0,0,0,0
Issue LCY Drafts against Account,0,Yes,2,No,0,32257,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:44:42,0,0,0,0,0,0
Payment of LCY Drafts by Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:45:24,0,0,0,0,0,0
Payment of LCY Drafts to Account,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:45:30,0,0,0,0,0,0
Authorise/Delete Draft Transactions,0,Yes,2,No,0,32239,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:45:34,0,0,0,0,0,0
Account to Account Transfer,0,Yes,2,No,0,32262,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:46:14,0,0,0,0,0,0
Account to Account Transfer,0,Yes,2,No,0,32255,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:46:53,0,0,0,0,0,0
Authorise/Delete Account Transfer,0,Yes,2,No,0,32374,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:47:33,0,0,0,0,0,0
Update Account Statement,0,Yes,2,No,0,32165,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:48:13,0,0,0,0,0,0
Update Account Statement,0,Yes,2,No,0,32315,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:48:52,0,0,0,0,0,0
Print Passbook,0,Yes,2,No,0,32256,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:49:32,0,0,0,0,0,0
LCY Till Transfer,0,Yes,2,No,0,32210,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:50:12,0,0,0,0,0,0
LCY Till Transfer,0,Yes,2,No,0,32262,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:50:51,0,0,0,0,0,0
FCY Till Transfer,0,Yes,2,No,0,32323,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:51:31,0,0,0,0,0,0
Till to Vault,0,Yes,2,No,0,32274,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:52:11,0,0,0,0,0,0
Vault to Till,0,Yes,2,No,0,32287,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:52:50,0,0,0,0,0,0
Initiate Till Closure,0,Yes,2,No,0,32183,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:53:30,0,0,0,0,0,0
Initiate Till Closure,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:54:10,0,0,0,0,0,0
Cash Position by Till,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 02:54:51,0,0,0,0,0,0
Local Draft Enquiries,0,Yes,2,No,0,32178,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:54:55,0,0,0,0,0,0
Till Cash Entries Today,0,Yes,2,No,0,32341,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:55:35,0,0,0,0,0,0
Till TC Issue Entries Today,0,Yes,2,No,0,32342,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:56:14,0,0,0,0,0,0
Till TC Buy Entries Today,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:56:54,0,0,0,0,0,0
Find Account,0,Yes,2,No,0,32269,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:57:34,0,0,0,0,0,0
Find Account,0,Yes,2,No,0,32321,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:58:13,0,0,0,0,0,0
Cash and Cheque,0,Yes,2,No,0,32180,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:58:53,0,0,0,0,0,0
Multi Till Operations,0,Yes,2,No,0,32257,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 02:59:33,0,0,0,0,0,0
Multi Till Operations - Lcy,0,Yes,2,No,0,32290,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:00:13,0,0,0,0,0,0
Bill Payment,0,Yes,2,No,0,32232,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:00:53,0,0,0,0,0,0
Reverse TFS Transaction,0,Yes,2,No,0,32234,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:01:32,0,0,0,0,0,0
Reverse TFS Transaction - History,0,Yes,2,No,0,32300,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:02:12,0,0,0,0,0,0
Authorise/Delete TFS Transactions,0,Yes,2,No,0,32312,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:02:52,0,0,0,0,0,0
Draft Issue in Local Currency,0,Yes,2,No,0,32298,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:03:31,0,0,0,0,0,0
Draft Issue in Local Currency,0,Yes,2,No,0,32173,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:04:11,0,0,0,0,0,0
Draft Issue in Foreign Currency,0,Yes,2,No,0,32337,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:04:51,0,0,0,0,0,0
Transfer between Accounts,0,Yes,2,No,0,32262,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:05:30,0,0,0,0,0,0
Authorise/Delete Draft/Acct Trfr,0,Yes,2,No,0,32294,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:06:10,0,0,0,0,0,0
Transact - Mirror TR Account,0,Yes,2,No,0,32243,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:06:50,0,0,0,0,0,0
Pay/Ret LCY Drafts in Hold recd thro Clearing,0,Yes,2,No,0,32272,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:07:29,0,0,0,0,0,0
Stop Payment for Drafts,0,Yes,2,No,0,32177,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:08:09,0,0,0,0,0,0
Authorise/Delete Stop payment of drafts,0,Yes,2,No,0,32257,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:08:49,0,0,0,0,0,0
Revoke Stop Payment of Draft,0,Yes,2,No,0,32253,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:09:28,0,0,0,0,0,0
Authorise/Delete Revoke Stop Payment of Draft,0,Yes,2,No,0,32241,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:10:08,0,0,0,0,0,0
Cancellation of LCY Drafts,0,Yes,2,No,0,32264,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:10:48,0,0,0,0,0,0
Authorise/Delete Cancellation of LCY Drafts,0,Yes,2,No,0,32223,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:11:27,0,0,0,0,0,0
View Debit/Credit Advices,0,Yes,2,No,0,32275,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:12:07,0,0,0,0,0,0
Local Draft Enquiries,0,Yes,2,No,0,32324,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:12:47,0,0,0,0,0,0
Local Draft Enquiries,0,Yes,2,No,0,32190,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:13:26,0,0,0,0,0,0
Receipt of Stock,0,Yes,2,No,0,32294,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:14:06,0,0,0,0,0,0
